t,l,R,eg
1.992000,0.891480,0.592367,0.298194
1.993000,0.891484,0.592546,0.298123
1.994000,0.891489,0.592726,0.298052
1.995000,0.891494,0.592905,0.297981
1.996000,0.891499,0.593084,0.297910
1.997000,0.891503,0.593262,0.297840
1.998000,0.891508,0.593441,0.297769
1.999000,0.891513,0.593620,0.297698
2.000000,0.891518,0.593798,0.297628
2.001000,0.891523,0.593977,0.297557
2.002000,0.891528,0.594155,0.297487
2.003000,0.891533,0.594333,0.297416
2.004000,0.891538,0.594512,0.297345
2.005000,0.891543,0.594690,0.297275
2.006000,0.891548,0.594867,0.297205
2.007000,0.891553,0.595045,0.297134
2.008000,0.891559,0.595223,0.297064
2.009000,0.891564,0.595401,0.296993
2.010000,0.891569,0.595578,0.296923
2.011000,0.891574,0.595756,0.296853
2.012000,0.891579,0.595933,0.296782
2.013000,0.891585,0.596110,0.296712
2.014000,0.891590,0.596287,0.296642
2.015000,0.891595,0.596464,0.296572
2.016000,0.891601,0.596641,0.296502
2.017000,0.891606,0.596818,0.296431
2.018000,0.891612,0.596995,0.296361
2.019000,0.891617,0.597171,0.296291
2.020000,0.891623,0.597348,0.296221
2.021000,0.891628,0.597524,0.296151
2.022000,0.891634,0.597701,0.296081
2.023000,0.891640,0.597877,0.296011
2.024000,0.891645,0.598053,0.295941
2.025000,0.891651,0.598229,0.295871
2.026000,0.891657,0.598405,0.295801
2.027000,0.891662,0.598581,0.295732
2.028000,0.891668,0.598756,0.295662
2.029000,0.891674,0.598932,0.295592
2.030000,0.891680,0.599107,0.295522
2.031000,0.891685,0.599283,0.295452
2.032000,0.891691,0.599458,0.295383
2.033000,0.891697,0.599633,0.295313
2.034000,0.891703,0.599808,0.295243
2.035000,0.891709,0.599983,0.295174
2.036000,0.891715,0.600158,0.295104
2.037000,0.891721,0.600333,0.295035
2.038000,0.891727,0.600508,0.294965
2.039000,0.891733,0.600682,0.294896
2.040000,0.891739,0.600857,0.294826
2.041000,0.891746,0.601031,0.294757
2.042000,0.891752,0.601206,0.294687
2.043000,0.891758,0.601380,0.294618
2.044000,0.891764,0.601554,0.294549
2.045000,0.891771,0.601728,0.294479
2.046000,0.891777,0.601902,0.294410
2.047000,0.891783,0.602076,0.294341
2.048000,0.891789,0.602249,0.294271
2.049000,0.891796,0.602423,0.294202
2.050000,0.891802,0.602596,0.294133
2.051000,0.891809,0.602770,0.294064
2.052000,0.891815,0.602943,0.293995
2.053000,0.891822,0.603116,0.293926
2.054000,0.891828,0.603289,0.293856
2.055000,0.891835,0.603462,0.293787
2.056000,0.891841,0.603635,0.293718
2.057000,0.891848,0.603808,0.293649
2.058000,0.891855,0.603981,0.293580
2.059000,0.891861,0.604153,0.293511
2.060000,0.891868,0.604326,0.293443
2.061000,0.891875,0.604498,0.293374
2.062000,0.891881,0.604670,0.293305
2.063000,0.891888,0.604843,0.293236
2.064000,0.891895,0.605015,0.293167
2.065000,0.891902,0.605187,0.293098
2.066000,0.891909,0.605359,0.293030
2.067000,0.891916,0.605530,0.292961
2.068000,0.891923,0.605702,0.292892
2.069000,0.891930,0.605874,0.292824
2.070000,0.891937,0.606045,0.292755
2.071000,0.891944,0.606217,0.292686
2.072000,0.891951,0.606388,0.292618
2.073000,0.891958,0.606559,0.292549
2.074000,0.891965,0.606730,0.292481
2.075000,0.891972,0.606901,0.292412
2.076000,0.891979,0.607072,0.292344
2.077000,0.891986,0.607243,0.292275
2.078000,0.891994,0.607414,0.292207
2.079000,0.892001,0.607584,0.292139
2.080000,0.892008,0.607755,0.292070
2.081000,0.892015,0.607925,0.292002
2.082000,0.892023,0.608096,0.291934
2.083000,0.892030,0.608266,0.291865
2.084000,0.892037,0.608436,0.291797
2.085000,0.892045,0.608606,0.291729
2.086000,0.892052,0.608776,0.291661
2.087000,0.892060,0.608946,0.291593
2.088000,0.892067,0.609116,0.291525
2.089000,0.892075,0.609285,0.291456
2.090000,0.892082,0.609455,0.291388
2.091000,0.892090,0.609624,0.291320
2.092000,0.892098,0.609794,0.291252
2.093000,0.892105,0.609963,0.291184
2.094000,0.892113,0.610132,0.291116
2.095000,0.892121,0.610301,0.291048
2.096000,0.892128,0.610470,0.290981
2.097000,0.892136,0.610639,0.290913
2.098000,0.892144,0.610808,0.290845
2.099000,0.892152,0.610976,0.290777
2.100000,0.892160,0.611145,0.290709
2.101000,0.892167,0.611313,0.290642
2.102000,0.892175,0.611482,0.290574
2.103000,0.892183,0.611650,0.290506
2.104000,0.892191,0.611818,0.290438
2.105000,0.892199,0.611986,0.290371
2.106000,0.892207,0.612154,0.290303
2.107000,0.892215,0.612322,0.290236
2.108000,0.892223,0.612490,0.290168
2.109000,0.892231,0.612658,0.290100
2.110000,0.892239,0.612825,0.290033
2.111000,0.892248,0.612993,0.289966
2.112000,0.892256,0.613160,0.289898
2.113000,0.892264,0.613327,0.289831
2.114000,0.892272,0.613495,0.289763
2.115000,0.892280,0.613662,0.289696
2.116000,0.892289,0.613829,0.289629
2.117000,0.892297,0.613996,0.289561
2.118000,0.892305,0.614162,0.289494
2.119000,0.892314,0.614329,0.289427
2.120000,0.892322,0.614496,0.289359
2.121000,0.892330,0.614662,0.289292
2.122000,0.892339,0.614829,0.289225
2.123000,0.892347,0.614995,0.289158
2.124000,0.892356,0.615161,0.289091
2.125000,0.892364,0.615327,0.289024
2.126000,0.892373,0.615494,0.288957
2.127000,0.892382,0.615659,0.288890
2.128000,0.892390,0.615825,0.288823
2.129000,0.892399,0.615991,0.288756
2.130000,0.892407,0.616157,0.288689
2.131000,0.892416,0.616322,0.288622
2.132000,0.892425,0.616488,0.288555
2.133000,0.892434,0.616653,0.288488
2.134000,0.892442,0.616819,0.288421
2.135000,0.892451,0.616984,0.288354
2.136000,0.892460,0.617149,0.288288
2.137000,0.892469,0.617314,0.288221
2.138000,0.892478,0.617479,0.288154
2.139000,0.892487,0.617643,0.288087
2.140000,0.892496,0.617808,0.288021
2.141000,0.892504,0.617973,0.287954
2.142000,0.892513,0.618137,0.287888
2.143000,0.892522,0.618302,0.287821
2.144000,0.892531,0.618466,0.287754
2.145000,0.892541,0.618630,0.287688
2.146000,0.892550,0.618794,0.287621
2.147000,0.892559,0.618959,0.287555
2.148000,0.892568,0.619122,0.287488
2.149000,0.892577,0.619286,0.287422
2.150000,0.892586,0.619450,0.287356
2.151000,0.892595,0.619614,0.287289
2.152000,0.892605,0.619777,0.287223
2.153000,0.892614,0.619941,0.287157
2.154000,0.892623,0.620104,0.287090
2.155000,0.892633,0.620267,0.287024
2.156000,0.892642,0.620431,0.286958
2.157000,0.892651,0.620594,0.286892
2.158000,0.892661,0.620757,0.286825
2.159000,0.892670,0.620920,0.286759
2.160000,0.892680,0.621082,0.286693
2.161000,0.892689,0.621245,0.286627
2.162000,0.892699,0.621408,0.286561
2.163000,0.892708,0.621570,0.286495
2.164000,0.892718,0.621733,0.286429
2.165000,0.892727,0.621895,0.286363
2.166000,0.892737,0.622057,0.286297
2.167000,0.892747,0.622220,0.286231
2.168000,0.892756,0.622382,0.286165
2.169000,0.892766,0.622544,0.286099
2.170000,0.892776,0.622705,0.286034
2.171000,0.892785,0.622867,0.285968
2.172000,0.892795,0.623029,0.285902
2.173000,0.892805,0.623190,0.285836
2.174000,0.892815,0.623352,0.285770
2.175000,0.892825,0.623513,0.285705
2.176000,0.892835,0.623675,0.285639
2.177000,0.892844,0.623836,0.285573
2.178000,0.892854,0.623997,0.285508
2.179000,0.892864,0.624158,0.285442
2.180000,0.892874,0.624319,0.285377
2.181000,0.892884,0.624480,0.285311
2.182000,0.892894,0.624641,0.285245
2.183000,0.892904,0.624801,0.285180
2.184000,0.892914,0.624962,0.285115
2.185000,0.892925,0.625122,0.285049
2.186000,0.892935,0.625283,0.284984
2.187000,0.892945,0.625443,0.284918
2.188000,0.892955,0.625603,0.284853
2.189000,0.892965,0.625763,0.284788
2.190000,0.892975,0.625923,0.284722
2.191000,0.892986,0.626083,0.284657
2.192000,0.892996,0.626243,0.284592
2.193000,0.893006,0.626403,0.284527
2.194000,0.893017,0.626562,0.284461
2.195000,0.893027,0.626722,0.284396
2.196000,0.893037,0.626881,0.284331
2.197000,0.893048,0.627041,0.284266
2.198000,0.893058,0.627200,0.284201
2.199000,0.893069,0.627359,0.284136
2.200000,0.893079,0.627518,0.284071
2.201000,0.893090,0.627677,0.284006
2.202000,0.893100,0.627836,0.283941
2.203000,0.893111,0.627995,0.283876
2.204000,0.893121,0.628154,0.283811
2.205000,0.893132,0.628312,0.283746
2.206000,0.893143,0.628471,0.283681
2.207000,0.893153,0.628629,0.283616
2.208000,0.893164,0.628787,0.283552
2.209000,0.893175,0.628946,0.283487
2.210000,0.893185,0.629104,0.283422
2.211000,0.893196,0.629262,0.283357
2.212000,0.893207,0.629420,0.283293
2.213000,0.893218,0.629578,0.283228
2.214000,0.893229,0.629736,0.283163
2.215000,0.893240,0.629893,0.283099
2.216000,0.893250,0.630051,0.283034
2.217000,0.893261,0.630208,0.282969
2.218000,0.893272,0.630366,0.282905
2.219000,0.893283,0.630523,0.282840
2.220000,0.893294,0.630680,0.282776
2.221000,0.893305,0.630838,0.282711
2.222000,0.893316,0.630995,0.282647
2.223000,0.893327,0.631152,0.282583
2.224000,0.893338,0.631308,0.282518
2.225000,0.893349,0.631465,0.282454
2.226000,0.893361,0.631622,0.282390
2.227000,0.893372,0.631778,0.282325
2.228000,0.893383,0.631935,0.282261
2.229000,0.893394,0.632091,0.282197
2.230000,0.893405,0.632248,0.282132
2.231000,0.893417,0.632404,0.282068
2.232000,0.893428,0.632560,0.282004
2.233000,0.893439,0.632716,0.281940
2.234000,0.893451,0.632872,0.281876
2.235000,0.893462,0.633028,0.281812
2.236000,0.893473,0.633184,0.281748
2.237000,0.893485,0.633339,0.281684
2.238000,0.893496,0.633495,0.281620
2.239000,0.893508,0.633651,0.281556
2.240000,0.893519,0.633806,0.281492
2.241000,0.893531,0.633961,0.281428
2.242000,0.893542,0.634117,0.281364
2.243000,0.893554,0.634272,0.281300
2.244000,0.893565,0.634427,0.281236
2.245000,0.893577,0.634582,0.281172
2.246000,0.893588,0.634737,0.281109
2.247000,0.893600,0.634891,0.281045
2.248000,0.893612,0.635046,0.280981
2.249000,0.893623,0.635201,0.280917
2.250000,0.893635,0.635355,0.280854
2.251000,0.893647,0.635510,0.280790
2.252000,0.893659,0.635664,0.280726
2.253000,0.893670,0.635818,0.280663
2.254000,0.893682,0.635972,0.280599
2.255000,0.893694,0.636126,0.280536
2.256000,0.893706,0.636280,0.280472
2.257000,0.893718,0.636434,0.280409
2.258000,0.893730,0.636588,0.280345
2.259000,0.893742,0.636742,0.280282
2.260000,0.893754,0.636895,0.280218
2.261000,0.893766,0.637049,0.280155
2.262000,0.893778,0.637202,0.280092
2.263000,0.893790,0.637356,0.280028
2.264000,0.893802,0.637509,0.279965
2.265000,0.893814,0.637662,0.279902
2.266000,0.893826,0.637815,0.279838
2.267000,0.893838,0.637968,0.279775
2.268000,0.893850,0.638121,0.279712
2.269000,0.893862,0.638274,0.279649
2.270000,0.893874,0.638427,0.279586
2.271000,0.893887,0.638579,0.279522
2.272000,0.893899,0.638732,0.279459
2.273000,0.893911,0.638884,0.279396
2.274000,0.893923,0.639037,0.279333
2.275000,0.893936,0.639189,0.279270
2.276000,0.893948,0.639341,0.279207
2.277000,0.893960,0.639493,0.279144
2.278000,0.893973,0.639645,0.279081
2.279000,0.893985,0.639797,0.279018
2.280000,0.893998,0.639949,0.278955
2.281000,0.894010,0.640101,0.278893
2.282000,0.894022,0.640252,0.278830
2.283000,0.894035,0.640404,0.278767
2.284000,0.894047,0.640556,0.278704
2.285000,0.894060,0.640707,0.278641
2.286000,0.894073,0.640858,0.278579
2.287000,0.894085,0.641009,0.278516
2.288000,0.894098,0.641161,0.278453
2.289000,0.894110,0.641312,0.278391
2.290000,0.894123,0.641463,0.278328
2.291000,0.894136,0.641613,0.278265
2.292000,0.894148,0.641764,0.278203
2.293000,0.894161,0.641915,0.278140
2.294000,0.894174,0.642066,0.278078
2.295000,0.894187,0.642216,0.278015
2.296000,0.894199,0.642366,0.277953
2.297000,0.894212,0.642517,0.277890
2.298000,0.894225,0.642667,0.277828
2.299000,0.894238,0.642817,0.277765
2.300000,0.894251,0.642967,0.277703
2.301000,0.894264,0.643117,0.277641
2.302000,0.894277,0.643267,0.277578
2.303000,0.894290,0.643417,0.277516
2.304000,0.894303,0.643567,0.277454
2.305000,0.894316,0.643716,0.277392
2.306000,0.894329,0.643866,0.277329
2.307000,0.894342,0.644015,0.277267
2.308000,0.894355,0.644165,0.277205
2.309000,0.894368,0.644314,0.277143
2.310000,0.894381,0.644463,0.277081
2.311000,0.894394,0.644612,0.277019
2.312000,0.894407,0.644761,0.276957
2.313000,0.894420,0.644910,0.276895
2.314000,0.894434,0.645059,0.276833
2.315000,0.894447,0.645208,0.276771
2.316000,0.894460,0.645357,0.276709
2.317000,0.894473,0.645505,0.276647
2.318000,0.894487,0.645654,0.276585
2.319000,0.894500,0.645802,0.276523
2.320000,0.894513,0.645950,0.276461
2.321000,0.894527,0.646099,0.276399
2.322000,0.894540,0.646247,0.276338
2.323000,0.894553,0.646395,0.276276
2.324000,0.894567,0.646543,0.276214
2.325000,0.894580,0.646691,0.276152
2.326000,0.894594,0.646839,0.276091
2.327000,0.894607,0.646986,0.276029
2.328000,0.894621,0.647134,0.275967
2.329000,0.894634,0.647282,0.275906
2.330000,0.894648,0.647429,0.275844
2.331000,0.894661,0.647576,0.275783
2.332000,0.894675,0.647724,0.275721
2.333000,0.894689,0.647871,0.275660
2.334000,0.894702,0.648018,0.275598
2.335000,0.894716,0.648165,0.275537
2.336000,0.894730,0.648312,0.275475
2.337000,0.894743,0.648459,0.275414
2.338000,0.894757,0.648606,0.275352
2.339000,0.894771,0.648752,0.275291
2.340000,0.894784,0.648899,0.275230
2.341000,0.894798,0.649046,0.275168
2.342000,0.894812,0.649192,0.275107
2.343000,0.894826,0.649338,0.275046
2.344000,0.894840,0.649485,0.274985
2.345000,0.894854,0.649631,0.274923
2.346000,0.894868,0.649777,0.274862
2.347000,0.894881,0.649923,0.274801
2.348000,0.894895,0.650069,0.274740
2.349000,0.894909,0.650215,0.274679
2.350000,0.894923,0.650360,0.274618
2.351000,0.894937,0.650506,0.274557
2.352000,0.894951,0.650652,0.274496
2.353000,0.894965,0.650797,0.274435
2.354000,0.894980,0.650943,0.274374
2.355000,0.894994,0.651088,0.274313
2.356000,0.895008,0.651233,0.274252
2.357000,0.895022,0.651378,0.274191
2.358000,0.895036,0.651523,0.274130
2.359000,0.895050,0.651668,0.274069
2.360000,0.895064,0.651813,0.274009
2.361000,0.895079,0.651958,0.273948
2.362000,0.895093,0.652103,0.273887
2.363000,0.895107,0.652248,0.273826
2.364000,0.895122,0.652392,0.273766
2.365000,0.895136,0.652537,0.273705
2.366000,0.895150,0.652681,0.273644
2.367000,0.895165,0.652825,0.273584
2.368000,0.895179,0.652970,0.273523
2.369000,0.895193,0.653114,0.273462
2.370000,0.895208,0.653258,0.273402
2.371000,0.895222,0.653402,0.273341
2.372000,0.895237,0.653546,0.273281
2.373000,0.895251,0.653689,0.273220
2.374000,0.895266,0.653833,0.273160
2.375000,0.895280,0.653977,0.273099
2.376000,0.895295,0.654120,0.273039
2.377000,0.895309,0.654264,0.272979
2.378000,0.895324,0.654407,0.272918
2.379000,0.895338,0.654551,0.272858
2.380000,0.895353,0.654694,0.272798
2.381000,0.895368,0.654837,0.272737
2.382000,0.895382,0.654980,0.272677
2.383000,0.895397,0.655123,0.272617
2.384000,0.895412,0.655266,0.272557
2.385000,0.895427,0.655409,0.272496
2.386000,0.895441,0.655551,0.272436
2.387000,0.895456,0.655694,0.272376
2.388000,0.895471,0.655837,0.272316
2.389000,0.895486,0.655979,0.272256
2.390000,0.895501,0.656121,0.272196
2.391000,0.895515,0.656264,0.272136
2.392000,0.895530,0.656406,0.272076
2.393000,0.895545,0.656548,0.272016
2.394000,0.895560,0.656690,0.271956
2.395000,0.895575,0.656832,0.271896
2.396000,0.895590,0.656974,0.271836
2.397000,0.895605,0.657116,0.271776
2.398000,0.895620,0.657257,0.271716
2.399000,0.895635,0.657399,0.271657
2.400000,0.895650,0.657541,0.271597
2.401000,0.895665,0.657682,0.271537
2.402000,0.895680,0.657824,0.271477
2.403000,0.895695,0.657965,0.271418
2.404000,0.895710,0.658106,0.271358
2.405000,0.895726,0.658247,0.271298
2.406000,0.895741,0.658388,0.271239
2.407000,0.895756,0.658529,0.271179
2.408000,0.895771,0.658670,0.271119
2.409000,0.895786,0.658811,0.271060
2.410000,0.895802,0.658952,0.271000
2.411000,0.895817,0.659092,0.270941
2.412000,0.895832,0.659233,0.270881
2.413000,0.895847,0.659373,0.270822
2.414000,0.895863,0.659514,0.270762
2.415000,0.895878,0.659654,0.270703
2.416000,0.895894,0.659794,0.270643
2.417000,0.895909,0.659934,0.270584
2.418000,0.895924,0.660075,0.270525
2.419000,0.895940,0.660215,0.270465
2.420000,0.895955,0.660354,0.270406
2.421000,0.895971,0.660494,0.270347
2.422000,0.895986,0.660634,0.270288
2.423000,0.896002,0.660774,0.270228
2.424000,0.896017,0.660913,0.270169
2.425000,0.896033,0.661053,0.270110
2.426000,0.896048,0.661192,0.270051
2.427000,0.896064,0.661331,0.269992
2.428000,0.896080,0.661471,0.269933
2.429000,0.896095,0.661610,0.269873
2.430000,0.896111,0.661749,0.269814
2.431000,0.896126,0.661888,0.269755
2.432000,0.896142,0.662027,0.269696
2.433000,0.896158,0.662166,0.269637
2.434000,0.896174,0.662305,0.269579
2.435000,0.896189,0.662443,0.269520
2.436000,0.896205,0.662582,0.269461
2.437000,0.896221,0.662720,0.269402
2.438000,0.896237,0.662859,0.269343
2.439000,0.896253,0.662997,0.269284
2.440000,0.896268,0.663135,0.269225
2.441000,0.896284,0.663274,0.269167
2.442000,0.896300,0.663412,0.269108
2.443000,0.896316,0.663550,0.269049
2.444000,0.896332,0.663688,0.268990
2.445000,0.896348,0.663826,0.268932
2.446000,0.896364,0.663963,0.268873
2.447000,0.896380,0.664101,0.268814
2.448000,0.896396,0.664239,0.268756
2.449000,0.896412,0.664376,0.268697
2.450000,0.896428,0.664514,0.268639
2.451000,0.896444,0.664651,0.268580
2.452000,0.896460,0.664789,0.268522
2.453000,0.896476,0.664926,0.268463
2.454000,0.896492,0.665063,0.268405
2.455000,0.896509,0.665200,0.268346
2.456000,0.896525,0.665337,0.268288
2.457000,0.896541,0.665474,0.268230
2.458000,0.896557,0.665611,0.268171
2.459000,0.896573,0.665747,0.268113
2.460000,0.896590,0.665884,0.268055
2.461000,0.896606,0.666021,0.267996
2.462000,0.896622,0.666157,0.267938
2.463000,0.896638,0.666294,0.267880
2.464000,0.896655,0.666430,0.267822
2.465000,0.896671,0.666566,0.267763
2.466000,0.896687,0.666702,0.267705
2.467000,0.896704,0.666839,0.267647
2.468000,0.896720,0.666975,0.267589
2.469000,0.896737,0.667111,0.267531
2.470000,0.896753,0.667246,0.267473
2.471000,0.896769,0.667382,0.267415
2.472000,0.896786,0.667518,0.267357
2.473000,0.896802,0.667654,0.267299
2.474000,0.896819,0.667789,0.267241
2.475000,0.896835,0.667925,0.267183
2.476000,0.896852,0.668060,0.267125
2.477000,0.896869,0.668195,0.267067
2.478000,0.896885,0.668330,0.267009
2.479000,0.896902,0.668466,0.266951
2.480000,0.896918,0.668601,0.266894
2.481000,0.896935,0.668736,0.266836
2.482000,0.896952,0.668871,0.266778
2.483000,0.896968,0.669005,0.266720
2.484000,0.896985,0.669140,0.266663
2.485000,0.897002,0.669275,0.266605
2.486000,0.897018,0.669410,0.266547
2.487000,0.897035,0.669544,0.266490
2.488000,0.897052,0.669679,0.266432
2.489000,0.897069,0.669813,0.266374
2.490000,0.897086,0.669947,0.266317
2.491000,0.897102,0.670081,0.266259
2.492000,0.897119,0.670215,0.266202
2.493000,0.897136,0.670350,0.266144
2.494000,0.897153,0.670484,0.266087
2.495000,0.897170,0.670617,0.266029
2.496000,0.897187,0.670751,0.265972
2.497000,0.897204,0.670885,0.265914
2.498000,0.897221,0.671019,0.265857
2.499000,0.897238,0.671152,0.265800
2.500000,0.897255,0.671286,0.265742
2.501000,0.897272,0.671419,0.265685
2.502000,0.897289,0.671552,0.265628
2.503000,0.897306,0.671686,0.265571
2.504000,0.897323,0.671819,0.265513
2.505000,0.897340,0.671952,0.265456
2.506000,0.897357,0.672085,0.265399
2.507000,0.897374,0.672218,0.265342
2.508000,0.897391,0.672351,0.265285
2.509000,0.897408,0.672484,0.265227
2.510000,0.897426,0.672616,0.265170
2.511000,0.897443,0.672749,0.265113
2.512000,0.897460,0.672882,0.265056
2.513000,0.897477,0.673014,0.264999
2.514000,0.897495,0.673147,0.264942
2.515000,0.897512,0.673279,0.264885
2.516000,0.897529,0.673411,0.264828
2.517000,0.897546,0.673543,0.264771
2.518000,0.897564,0.673675,0.264715
2.519000,0.897581,0.673807,0.264658
2.520000,0.897598,0.673939,0.264601
2.521000,0.897616,0.674071,0.264544
2.522000,0.897633,0.674203,0.264487
2.523000,0.897651,0.674335,0.264430
2.524000,0.897668,0.674466,0.264374
2.525000,0.897686,0.674598,0.264317
2.526000,0.897703,0.674729,0.264260
2.527000,0.897720,0.674861,0.264204
2.528000,0.897738,0.674992,0.264147
2.529000,0.897755,0.675123,0.264090
2.530000,0.897773,0.675255,0.264034
2.531000,0.897791,0.675386,0.263977
2.532000,0.897808,0.675517,0.263921
2.533000,0.897826,0.675648,0.263864
2.534000,0.897843,0.675779,0.263808
2.535000,0.897861,0.675909,0.263751
2.536000,0.897879,0.676040,0.263695
2.537000,0.897896,0.676171,0.263638
2.538000,0.897914,0.676301,0.263582
2.539000,0.897932,0.676432,0.263525
2.540000,0.897949,0.676562,0.263469
2.541000,0.897967,0.676693,0.263413
2.542000,0.897985,0.676823,0.263356
